"","ClusterIndex","Probability","OffspringID","FatherID","MotherID"
"1380","829",1,"W13_19_01","*829","#829"
"1381","830",1,"W13_23_01","*830","#830"
"1382","830",1,"W13_23A_01","*830","#830"
"1383","830",1,"W13_23A_02","*830","#830"
"1384","831",1,"W14_02_01","*831","#831"
"1385","832",1,"W14_13_01","*832","#832"
"1386","833",1,"W14_16_01","*833","#833"
"1387","834",1,"W14_17_02","*834","#834"
"1388","835",1,"W15_02_01","*835","#835"
"1389","836",1,"W15_16_02","*836","#836"
"1390","837",1,"W15_17_01","*837","#837"
"1391","838",1,"W15_25_01","*838","#838"
"1392","839",1,"W15_25_02","*839","#839"
"1393","839",1,"W15_34_01","*839","#839"
"1394","840",1,"W16_14_01","*840","#840"
"1395","841",1,"W16_15_01","*841","#841"
"1396","842",1,"W17_22_02","*842","#842"
