"","ClusterIndex","Probability","OffspringID","FatherID","MotherID"
"1","1",1,"W22_05_08","*1","#1"
"2","1",1,"W21_05_01","*1","#1"
"3","1",1,"W20_05_04","*1","#1"
"4","2",1,"W22_18_04","*2","#2"
"5","2",1,"W21_18_12","*2","#2"
"6","3",1,"W22_15_01","*3","#3"
"7","773",0.2828,"W22_32_01","*4","#4"
"8","774",0.2828,"NR19_44_12","*4","#4"
"9","5",1,"W22_15_03","*5","#5"
"10","6",1,"W22_05_05","*6","#6"
"11","6",1,"W25_05_04","*6","#6"
"12","6",1,"W25_05_10","*6","#6"
"13","7",1,"W22_35_01","*7","#7"
"14","8",1,"W22_05_03","*8","#8"
"15","8",1,"ED20_33_06","*8","#8"
"16","9",1,"W22_17_02","*9","#9"
"17","9",1,"NR20_15A_01","*9","#9"
"18","10",1,"W22_18_03","*10","#10"
"19","11",1,"W22_35_03","*11","#11"
"20","11",1,"W18_33_03","*11","#11"
"21","12",1,"W22_09_01","*12","#12"
"22","12",1,"NR19_19_01","*12","#12"
"23","13",1,"W22_16_01","*13","#13"
"24","13",1,"W18_33_01","*13","#13"
"25","775",0.2828,"W22_05_09","*14","#14"
"26","776",0.2828,"HR18_32_14","*14","#14"
"27","15",1,"W22_01_01","*15","#15"
"28","15",1,"PM22_47_01","*15","#15"
"29","16",1,"W22_02_02","*16","#16"
"30","16",1,"W20_10_01","*16","#16"
"31","17",1,"W22_17_01","*17","#17"
"32","17",1,"PM17_49_01","*17","#17"
"33","18",1,"W22_35_02","*18","#18"
"34","18",1,"ED21_11_02","*18","#18"
"35","18",1,"W19_33_02","*18","#18"
"36","19",1,"W21_15_01","*19","#19"
"37","20",1,"W22_20_01","*20","#20"
"38","20",1,"HR20_33_09","*20","#20"
"39","21",1,"W22_05_10","*21","#21"
"40","21",1,"ED20_10_07","*21","#21"
"41","22",1,"W22_05_11","*22","#22"
"42","22",1,"HR19_12_02","*22","#22"
"43","23",1,"W22_02_01","*23","#23"
"44","24",1,"W22_05_12","*24","#24"
"45","25",1,"W22_05_06","*25","#25"
"46","26",1,"W21_28_01","*26","#26"
"47","27",1,"W21_18_04","*27","#27"
"48","27",1,"HR19_27_04","*27","#27"
"49","28",1,"W22_05_07","*28","#28"
"50","28",1,"W22_05_04","*28","#28"
"51","777",0.7657,"W21_22_01","*29","#29"
"52","30",0.9964,"W21_18_07","*30","#30"
"53","30",0.9964,"W19_29_01","*30","#30"
"54","31",1,"W21_18_01","*31","#31"
"55","31",1,"HR17_32_07","*31","#31"
"56","32",1,"W21_05_03","*32","#32"
"57","32",1,"W21_05_06","*32","#32"
"58","778",0.5935,"W21_18_15","*33","#33"
"59","34",1,"W21_18_06","*34","#34"
"60","34",1,"PM21_65_04","*34","#34"
"61","35",1,"W21_05_05","*35","#35"
"62","35",1,"W21_05_04","*35","#35"
"63","35",1,"W20_05_09A","*35","#35"
"64","35",1,"W20_05_05","*35","#35"
"65","35",1,"W19_10_02","*35","#35"
"66","36",1,"W21_18_10","*36","#36"
"67","36",1,"W23_18_01","*36","#36"
"68","37",1,"W21_01_06","*37","#37"
"69","37",1,"NR20_01_08","*37","#37"
"70","38",1,"W21_01_07","*38","#38"
"71","779",0.8298,"W21_05_02","*39","#39"
"72","40",1,"W21_01_04","*40","#40"
"73","40",1,"HR19_32_05","*40","#40"
"74","41",1,"W21_18_13","*41","#41"
"75","42",1,"W21_15_02","*42","#42"
"76","42",1,"HR19_23_06","*42","#42"
"77","43",1,"W21_21_02","*43","#43"
"78","44",1,"W21_18_08","*44","#44"
"79","45",1,"W21_13_01","*45","#45"
"80","45",1,"ED21_05_02","*45","#45"
"81","46",1,"W21_05_07","*46","#46"
"82","46",1,"ED21_33_01","*46","#46"
"83","47",1,"W21_18_11","*47","#47"
"84","47",1,"W15_18_01","*47","#47"
"85","48",1,"W21_18_05","*48","#48"
"86","48",1,"PM21_70_05","*48","#48"
"87","49",1,"W21_21_03","*49","#49"
"88","49",1,"ED18_11_01","*49","#49"
"89","50",1,"W21_18_02","*50","#50"
"90","51",1,"W21_05_08","*51","#51"
"91","51",1,"W20_05_08","*51","#51"
"92","52",1,"W21_24_01","*52","#52"
"93","53",1,"W21_18_03","*53","#53"
"94","53",1,"W20_18_03","*53","#53"
"95","54",1,"W20_05_11","*54","#54"
"96","54",1,"W25_05_01","*54","#54"
"97","54",1,"W25_05_06","*54","#54"
"98","54",1,"W18_05_01","*54","#54"
"99","55",1,"W20_05_12","*55","#55"
"100","56",1,"W20_09_04","*56","#56"
"101","780",0.8789,"W21_18_14","*57","#57"
"102","781",0.8789,"W20_18_05","*57","#57"
"103","58",1,"W21_18_09","*58","#58"
"104","58",1,"W20_18_04","*58","#58"
"105","59",1,"W21_13_02","*59","#59"
"106","59",1,"HR21_12_07","*59","#59"
"107","60",1,"W21_02_01","*60","#60"
"108","61",1,"W21_16_03","*61","#61"
"109","61",1,"W20_15_04","*61","#61"
"110","62",0.9829,"W20_09_01","*62","#62"
"111","62",0.9829,"W19_13_01","*62","#62"
"112","63",1,"W20_29_04","*63","#63"
"113","63",1,"W14_29_01","*63","#63"
"114","64",1,"W21_21_01","*64","#64"
"115","64",1,"W19_29_05","*64","#64"
"116","65",1,"W21_01_03","*65","#65"
"117","65",1,"W20_05_13","*65","#65"
"118","782",0.7104,"W20_08_01","*66","#66"
"119","783",0.7104,"HR19_26_01","*66","#66"
"120","67",1,"W20_02_01","*67","#67"
"121","67",1,"PM20_54A_01","*67","#67"
"122","68",1,"W20_09_05","*68","#68"
"123","68",1,"W18_29_02","*68","#68"
"124","69",0.9889,"NR19_29_02","*69","#69"
"125","70",1,"NR19_01_02","*70","#70"
"126","70",1,"ED20_10_15","*70","#70"
"127","71",1,"NR19_05A_02","*71","#71"
"128","71",1,"ED22_35_01","*71","#71"
"129","72",1,"NR19_16_03","*72","#72"
"130","73",1,"NR19_27_03","*73","#73"
"131","73",1,"NR20_27_10","*73","#73"
"132","74",1,"NR19_07A_02","*74","#74"
"133","74",1,"HR17_32_04","*74","#74"
"134","75",1,"NR19_08_01","*75","#75"
"135","75",1,"W20_09_07","*75","#75"
"136","76",0.9991,"NR19_05A_03","*76","#76"
"137","77",1,"NR19_25_02","*77","#77"
"138","77",1,"PM23_43_01","*77","#77"
"139","78",1,"NR19_44_13","*78","#78"
"140","79",1,"NR19_27_05","*79","#79"
"141","79",1,"NR18_27_03","*79","#79"
"142","79",1,"NR22_27_03","*79","#79"
"143","79",1,"NR20_27_05","*79","#79"
"144","80",1,"NR19_08_06","*80","#80"
"145","80",1,"HR23_36_01","*80","#80"
"146","81",1,"NR19_14B_01","*81","#81"
"147","81",1,"NR20_30A_05","*81","#81"
"148","82",1,"NR19_01_01","*82","#82"
"149","83",1,"NR19_29_03","*83","#83"
"150","83",1,"ED22_25A_01","*83","#83"
"151","84",1,"NR19_27_02","*84","#84"
"152","84",1,"NR21_27_04","*84","#84"
"153","84",1,"NR21_27_06","*84","#84"
"154","85",1,"NR19_30A_01","*85","#85"
"155","85",1,"NR18_43_02","*85","#85"
"156","86",1,"NR19_27_04","*86","#86"
"157","87",1,"NR19_04A_01","*87","#87"
"158","88",1,"NR18_32_01","*88","#88"
"159","88",1,"PM21_61_01","*88","#88"
"160","89",1,"NR19_16_04","*89","#89"
"161","89",1,"HR21_16_02","*89","#89"
"162","784",0.9319,"NR18_31_02","*90","#90"
"163","785",0.9319,"W18_11_04","*90","#90"
"164","91",1,"NR18_29_04","*91","#91"
"165","91",1,"ED20_19A_01","*91","#91"
"166","92",1,"NR18_02_01","*92","#92"
"167","92",1,"NR20_01_05","*92","#92"
"168","93",1,"NR18_28_04","*93","#93"
"169","93",1,"NR21_02_04","*93","#93"
"170","786",0.9184,"NR18_01_03","*94","#94"
"171","787",0.9184,"PM24_70_03","*94","#94"
"172","788",0.2828,"NR18_29_02","*95","#95"
"173","96",0.987,"NR18_16_03","*96","#96"
"174","96",0.987,"PM23_70_01","*96","#96"
"175","97",1,"NR18_01_02","*97","#97"
"176","98",1,"NR18_44_01","*98","#98"
"177","98",1,"SD20_39_01","*98","#98"
"178","99",1,"NR14_09A_01","*99","#99"
"179","99",1,"NR16_43_02","*99","#99"
"180","100",0.9991,"NR18_16_04","*100","#100"
"181","100",0.9991,"ED21_27_02","*100","#100"
"182","101",1,"NR18_43_04","*101","#101"
"183","101",1,"NR22_29_02","*101","#101"
"184","102",1,"NR18_28_02","*102","#102"
"185","102",1,"ED19_35_01","*102","#102"
"186","102",1,"HR18_21_01","*102","#102"
"187","103",1,"NR18_27_05","*103","#103"
"188","103",1,"ED19_11_03","*103","#103"
"189","104",1,"NR18_28_01","*104","#104"
"190","104",1,"HR25_27_01","*104","#104"
"191","105",1,"NR18_43_03","*105","#105"
"192","106",1,"NR17_43_01","*106","#106"
"193","107",1,"NR17_22_01","*107","#107"
"194","107",1,"NR20_01_12","*107","#107"
"195","108",1,"NR17_09_01","*108","#108"
"196","108",1,"HR20_33_11","*108","#108"
"197","109",1,"PM24_70_04","*109","#109"
"198","109",1,"PM21_70_04","*109","#109"
"199","110",1,"PM24_70_12","*110","#110"
"200","111",1,"PM23_65_05","*111","#111"
"201","112",1,"PM24_67_01","*112","#112"
"202","112",1,"W15_36_01","*112","#112"
"203","113",1,"PM25_70_06","*113","#113"
"204","113",1,"PM20_40_01","*113","#113"
"205","114",1,"PM24_53_01","*114","#114"
"206","115",1,"PM25_70_05","*115","#115"
"207","116",1,"PM24_70_01","*116","#116"
"208","116",1,"PM21_70_03","*116","#116"
"209","116",1,"PM20_70_01","*116","#116"
"210","117",1,"PM24_70_06","*117","#117"
"211","118",0.9972,"PM23_71_01","*118","#118"
"212","118",0.9972,"ED23_34_01","*118","#118"
"213","119",1,"PM23_56_02","*119","#119"
"214","789",0.2828,"PM23_65_06","*120","#120"
"215","790",0.2828,"HR20_19A_01","*120","#120"
"216","121",1,"W23_05_02","*121","#121"
"217","121",1,"W24_05_02","*121","#121"
"218","122",1,"W23_02_02","*122","#122"
"219","122",1,"HR18_32_18","*122","#122"
"220","123",1,"W24_24_02","*123","#123"
"221","123",1,"W19_24_01","*123","#123"
"222","123",1,"W19_24_02","*123","#123"
"223","124",1,"W24_18_03","*124","#124"
"224","124",1,"HR19_23_04","*124","#124"
"225","125",1,"W24_11_01","*125","#125"
"226","125",1,"HR20_07_11","*125","#125"
"227","126",1,"W22_24_02","*126","#126"
"228","127",1,"W25_05_03","*127","#127"
"229","127",1,"W19_36_01","*127","#127"
"230","128",1,"W23_35_02","*128","#128"
"231","128",1,"W19_22A_01","*128","#128"
"232","129",1,"W25_05_05","*129","#129"
"233","129",1,"HR19_04_12","*129","#129"
"234","130",1,"W25_05_08","*130","#130"
"235","130",1,"W26_05_03","*130","#130"
"236","131",1,"W24_20_03","*131","#131"
"237","131",1,"W20_09_06","*131","#131"
"238","132",1,"W23_35_01","*132","#132"
"239","133",1,"W23_02_01","*133","#133"
"240","133",1,"W23_01_01","*133","#133"
"241","134",1,"W25_05_02","*134","#134"
"242","134",1,"W20_05_10","*134","#134"
"243","134",1,"W20_05_02","*134","#134"
"244","135",1,"W22_05_02","*135","#135"
"245","135",1,"W20_05_06","*135","#135"
"246","136",1,"W27_02_03","*136","#136"
"247","136",1,"NR16_43_01","*136","#136"
"248","137",1,"W25_05_09","*137","#137"
"249","138",0.9616,"W22_16_02","*138","#138"
"250","138",0.9616,"HR21_12_04","*138","#138"
"251","139",1,"W23_18_03","*139","#139"
"252","140",1,"W22_18_02","*140","#140"
"253","140",1,"HR19_04_10","*140","#140"
"254","141",1,"W23_05_01","*141","#141"
"255","141",1,"W26_05_02","*141","#141"
"256","141",1,"W25_05_07","*141","#141"
"257","791",0.2828,"W22_15_02","*142","#142"
"258","143",0.9898,"W23_18_02","*143","#143"
"259","792",0.2828,"W22_25_01","*144","#144"
"260","793",0.2828,"HR19_22_01","*144","#144"
"261","145",1,"W22_33_01","*145","#145"
"262","145",1,"HR19_07_13","*145","#145"
"263","146",1,"W23_12_01","*146","#146"
"264","147",1,"W22_18_01","*147","#147"
"265","148",1,"ED22_15A_01","*148","#148"
"266","148",1,"ED19_19A_01","*148","#148"
"267","148",1,"HR20_24_02","*148","#148"
"268","149",1,"ED23_32_02","*149","#149"
"269","150",1,"ED24_04_01","*150","#150"
"270","150",1,"NR25_29_01","*150","#150"
"271","151",1,"ED23_15A_01","*151","#151"
"272","152",1,"ED26_17_06","*152","#152"
"273","153",0.9877,"ED26_09_07","*153","#153"
"274","154",1,"ED27_19B_06","*154","#154"
"275","155",1,"ED21_10_01","*155","#155"
"276","155",1,"W18_18_01","*155","#155"
"277","156",1,"ED23_07_01","*156","#156"
"278","157",1,"ED26_03A_01","*157","#157"
"279","794",0.2828,"ED22_12_02","*158","#158"
"280","795",0.2828,"HR19_27_05","*158","#158"
"281","159",1,"ED21_15A_01","*159","#159"
"282","159",1,"PM17_72A_01","*159","#159"
"283","160",1,"ED21_27_01","*160","#160"
"284","160",1,"PM23_70_02","*160","#160"
"285","161",1,"ED21_15A_02","*161","#161"
"286","162",1,"ED21_27_03","*162","#162"
"287","163",1,"ED21_13_01","*163","#163"
"288","163",1,"NR23_17B_01","*163","#163"
"289","164",1,"ED25_32_01","*164","#164"
"290","165",1,"ED24_05_01","*165","#165"
"291","165",1,"W19_29_02","*165","#165"
"292","166",1,"ED24_06_02","*166","#166"
"293","167",1,"ED25_05_02","*167","#167"
"294","168",1,"ED22_05_01","*168","#168"
"295","168",1,"PM23_55_01","*168","#168"
"296","169",1,"PM21_55_01","*169","#169"
"297","169",1,"HR18_27_01","*169","#169"
"298","170",1,"NR19_18_01","*170","#170"
"299","170",1,"NR21_24_04","*170","#170"
"300","171",1,"NR19_44_09","*171","#171"
"301","171",1,"HR20_33_03","*171","#171"
"302","172",1,"NR19_44_11","*172","#172"
"303","172",1,"HR24_21A_01","*172","#172"
"304","173",1,"NR19_25_01","*173","#173"
"305","174",1,"NR19_43_01","*174","#174"
"306","174",1,"NR22_03A_01","*174","#174"
"307","175",1,"NR18_44_02","*175","#175"
"308","176",1,"NR19_09_01","*176","#176"
"309","176",1,"W18_40_01","*176","#176"
"310","176",1,"NR20_01_01","*176","#176"
"311","177",1,"NR19_44_10","*177","#177"
"312","177",1,"HR18_07_02","*177","#177"
"313","178",1,"NR19_16_01","*178","#178"
"314","178",1,"NR21_16_02","*178","#178"
"315","178",1,"NR20_16_04","*178","#178"
"316","178",1,"NR20_16_05","*178","#178"
"317","178",1,"NR20_16_03","*178","#178"
"318","179",1,"NR18_23_01","*179","#179"
"319","180",1,"NR18_43_05","*180","#180"
"320","181",1,"NR18_07A_01","*181","#181"
"321","181",1,"PM25_70_10","*181","#181"
"322","182",1,"NR17_43_02","*182","#182"
"323","183",1,"NR18_29_03","*183","#183"
"324","183",1,"ED21_09_01","*183","#183"
"325","184",1,"NR18_27_02","*184","#184"
"326","185",1,"NR18_01_04","*185","#185"
"327","186",1,"SD25_16_01","*186","#186"
"328","187",1,"SD23_40_05","*187","#187"
"329","187",1,"PM20_69_01","*187","#187"
"330","188",1,"SD27_40_03","*188","#188"
"331","188",1,"SD24_39_01","*188","#188"
"332","189",1,"SD27_40_02","*189","#189"
"333","189",1,"HR17_32_03","*189","#189"
"334","796",0.8584,"SD27_40_04","*190","#190"
"335","191",1,"SD23_03_01","*191","#191"
"336","192",1,"SD25_30_01","*192","#192"
"337","192",1,"HR18_32_16","*192","#192"
"338","192",1,"W17_18_01","*192","#192"
"339","193",1,"SD25_33A_01","*193","#193"
"340","193",1,"HR19_07_07","*193","#193"
"341","194",1,"SD23_29_01","*194","#194"
"342","195",1,"SD26_40_06","*195","#195"
"343","196",1,"SD25_08_01","*196","#196"
"344","197",0.9629,"SD27_16_01","*197","#197"
"345","198",1,"SD23_40_04","*198","#198"
"346","198",1,"SD22_19_02","*198","#198"
"347","198",1,"SD19_39_02","*198","#198"
"348","199",1,"SD25_16_02","*199","#199"
"349","797",0.7348,"SD25_29_01","*200","#200"
"350","201",1,"SD25_22_06","*201","#201"
"351","201",1,"SD20_40_02","*201","#201"
"352","202",1,"SD25_22_05","*202","#202"
"353","203",1,"SD23_27_01","*203","#203"
"354","203",1,"PM22_65_03","*203","#203"
"355","204",1,"SD21_39_06","*204","#204"
"356","204",1,"HR18_35_01","*204","#204"
"357","205",1,"PM26_49_02","*205","#205"
"358","206",1,"PM27_70_01","*206","#206"
"359","207",1,"SD23_50_01","*207","#207"
"360","208",1,"PM26_49_01","*208","#208"
"361","208",1,"PM25_49_01","*208","#208"
"362","209",1,"PM25_70_12","*209","#209"
"363","209",1,"PM25_70_04","*209","#209"
"364","209",1,"HR19_27_09","*209","#209"
"365","210",1,"PM25_70_09","*210","#210"
"366","210",1,"W19_09_05","*210","#210"
"367","211",1,"PM26_70_01","*211","#211"
"368","211",1,"NR18_28_03","*211","#211"
"369","212",1,"PM27_70_02","*212","#212"
"370","212",1,"PM25_70_01","*212","#212"
"371","213",1,"PM25_67_02","*213","#213"
"372","213",1,"PM25_67_01","*213","#213"
"373","214",1,"PM24_70_09","*214","#214"
"374","214",1,"HR21_07A_02","*214","#214"
"375","215",1,"PM24_70_11","*215","#215"
"376","215",1,"PM21_49_02","*215","#215"
"377","216",1,"PM25_70_14","*216","#216"
"378","216",1,"NR21_01_04","*216","#216"
"379","217",1,"PM25_70_16","*217","#217"
"380","217",1,"PM25_70_17","*217","#217"
"381","218",1,"PM25_48_01","*218","#218"
"382","219",1,"PM25_70_07","*219","#219"
"383","219",1,"SD17_39_01","*219","#219"
"384","220",1,"PM24_65_05","*220","#220"
"385","798",0.2828,"PM25_70_15","*221","#221"
"386","799",0.2828,"HR20_07_03","*221","#221"
"387","222",1,"PM25_70_18","*222","#222"
"388","222",1,"NR20_24_02","*222","#222"
"389","223",1,"PM24_70_05","*223","#223"
"390","223",1,"NR20_44_12","*223","#223"
"391","224",1,"PM24_70_10","*224","#224"
"392","225",1,"PM25_70_13","*225","#225"
"393","225",1,"W19_19_01","*225","#225"
"394","226",1,"PM24_65_01","*226","#226"
"395","227",1,"PM24_70_02","*227","#227"
"396","227",1,"SD19_22_01","*227","#227"
"397","228",1,"PM23_62_08","*228","#228"
"398","229",1,"PM24_70_08","*229","#229"
"399","229",1,"NR20_08_04","*229","#229"
"400","230",1,"PM25_70_08","*230","#230"
"401","231",0.9658,"PM22_53A_02","*231","#231"
"402","232",1,"PM22_65_01","*232","#232"
"403","233",1,"PM23_67_01","*233","#233"
"404","234",1,"PM24_70_07","*234","#234"
"405","234",1,"HR20_05A_07","*234","#234"
"406","235",1,"PM23_40_01","*235","#235"
"407","236",1,"PM22_67_01","*236","#236"
"408","236",1,"PM19_40_02","*236","#236"
"409","237",1,"PM25_70_11","*237","#237"
"410","237",1,"HR19_12_01","*237","#237"
"411","238",1,"PM22_65_02","*238","#238"
"412","238",1,"PM21_65_01","*238","#238"
"413","239",1,"PM22_49_02","*239","#239"
"414","240",0.9883,"PM22_53A_01","*240","#240"
